locnumber;standyear;rotation;clone;repetition;shoots;dbh1;d0.1 1;dbh2;d0.1 2;dbh3;d0.1 3;dbh4;d0.1 4;dbh5;d0.1 5;dbh6;d0.1 6;dbh7;d0.1 7;dbh8;d0.1 8;dbh9;d0.1 9;dbh10;d0.1 10;dbh11;d0.1 11;dbh12;dbh13;dbh14;dbh15;height;l 1;l 2;l 3;l 4;l 5;l 6;l 7;l 8;l 9;l 10;l 11;l 12;l 13;remark;location;acqdate;treenumber
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;28
37;1;1;5;1;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;29
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;30
37;1;1;5;1;2;7;14;4;7;;;;;;;;;;;;;;;;;;;;;;;;19;19;;;;;;;;;;;;;;20090209;31
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;32
37;1;1;5;1;2;14;21;9;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;33
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;34
37;1;1;5;1;1;10;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;35
37;1;1;5;1;1;15;21;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;20090209;36
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;37
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;38
37;1;1;5;1;1;12;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;39
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;40
37;1;1;5;1;2;12;17;12;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;41
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;42
37;1;1;5;1;2;12;16;10;18;;;;;;;;;;;;;;;;;;;;;;;;28;22;;;;;;;;;;;;;;20090209;43
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;44
37;1;1;5;1;2;9;17;8;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;45
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;46
37;1;1;5;1;3;10;17;4;9;5;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;47
37;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;48
37;1;1;1;2;1;12;20;;;;;;;;;;;;;;;;;;;;;;;;;;19,5;;;;;;;;;;;;;;;20090209;49
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;50
37;1;1;1;2;1;5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;51
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;52
37;1;1;1;2;1;7;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;53
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;54
37;1;1;1;2;1;5;12;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;20090209;55
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;56
37;1;1;1;2;1;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;57
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;58
37;1;1;1;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;59
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;60
37;1;1;1;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;;;;;;;;;;;;;;;20090209;61
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;62
37;1;1;1;2;1;10;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;63
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;64
37;1;1;1;2;1;13;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;65
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;66
37;1;1;1;2;1;12;18;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;20090209;67
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;68
37;1;1;1;2;1;13;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;69
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;70
37;1;1;1;2;1;7;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;71
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;72
37;1;1;1;2;1;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;20090209;73
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;74
37;1;1;1;2;2;5;8;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;75
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;76
37;1;1;1;2;1;5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;77
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;78
37;1;1;1;2;1;13;20;;;;;;;;;;;;;;;;;;;;;;;;;;19,5;;;;;;;;;;;;;;;20090209;79
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;80
37;1;1;1;2;1;14;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;81
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;82
37;1;1;1;2;1;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;83
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;84
37;1;1;1;2;1;6;14;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;;;;;;;;;;;;;;;20090209;85
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;86
37;1;1;1;2;2;6;16;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;87
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;88
37;1;1;1;2;1;6;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;89
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;90
37;1;1;1;2;1;12;18;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;20090209;91
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;92
37;1;1;1;2;1;7;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;93
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;94
37;1;1;1;2;1;11;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;95
37;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;96
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;49
37;1;1;2;2;1;8;18;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;;;;;;20090209;50
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;51
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;52
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;53
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;54
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;55
37;1;1;2;2;1;4;10;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;20090209;56
37;1;1;2;2;2;4;6;4;7;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;;;;;;;;;;20090209;57
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;58
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;59
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;60
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;61
37;1;1;2;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;62
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;63
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;64
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;65
37;1;1;2;2;1;6;14;;;;;;;;;;;;;;;;;;;;;;;;;;15,5;;;;;;;;;;;;;;;20090209;66
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;67
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;68
37;1;1;2;2;1;5;13;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;20090209;69
37;1;1;2;2;1;5;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;70
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;71
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;72
37;1;1;2;2;1;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;73
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;74
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;75
37;1;1;2;2;1;5;13;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;20090209;76
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;77
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;78
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;79
37;1;1;2;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;80
37;1;1;2;2;1;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;81
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;82
37;1;1;2;2;4;5;11;4;7;3;4;3;5;;;;;;;;;;;;;;;;;;;;11,5;6;5;4,5;;;;;;;;;;;;20090209;83
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;84
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;85
37;1;1;2;2;1;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;86
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;87
37;1;1;2;2;1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;88
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;89
37;1;1;2;2;1;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;;;;;;;;;;;;;;;20090209;90
37;1;1;2;2;1;7;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;91
37;1;1;2;2;1;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;92
37;1;1;2;2;1;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;93
37;1;1;2;2;1;4;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;94
37;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;95
37;1;1;2;2;1;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;96
37;1;1;3;2;1;17;29;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;20090209;49
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;50
37;1;1;3;2;1;16;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;51
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;52
37;1;1;3;2;1;8;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;53
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;54
37;1;1;3;2;1;5;10;;;;;;;;;;;;;;;;;;;;;;;;;;9,5;;;;;;;;;;;;;;;20090209;55
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;56
37;1;1;3;2;1;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;57
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;58
37;1;1;3;2;1;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;59
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;60
37;1;1;3;2;2;5;8;3;6;;;;;;;;;;;;;;;;;;;;;;;;8;5,5;;;;;;;;;;;;;;20090209;61
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;62
37;1;1;3;2;2;5;9;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;63
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;64
37;1;1;3;2;2;13;25;12;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;65
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;66
37;1;1;3;2;2;15;27;5;8;;;;;;;;;;;;;;;;;;;;;;;;23;8,5;;;;;;;;;;;;;;20090209;67
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;68
37;1;1;3;2;1;7;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;69
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;70
37;1;1;3;2;1;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;71
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;72
37;1;1;3;2;1;5;12;;;;;;;;;;;;;;;;;;;;;;;;;;11,5;;;;;;;;;;;;;;;20090209;73
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;74
37;1;1;3;2;2;5;7;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;75
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;76
37;1;1;3;2;1;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;77
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;78
37;1;1;3;2;1;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;20090209;79
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;80
37;1;1;3;2;1;17;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;81
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;82
37;1;1;3;2;1;12;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;83
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;84
37;1;1;3;2;1;12;14;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;;;;;;;;;;;;;;;20090209;85
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;86
37;1;1;3;2;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;87
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;88
37;1;1;3;2;1;5;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;89
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;90
37;1;1;3;2;2;4;6;4;6;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;20090209;91
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;92
37;1;1;3;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;93
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;94
37;1;1;3;2;1;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;95
37;1;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;96
37;1;1;4;2;3;9;13;8;13;4;8;;;;;;;;;;;;;;;;;;;;;;21;18;11,5;;;;;;;;;;;;;20090209;49
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;50
37;1;1;4;2;3;7;13;7;14;9;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;51
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;52
37;1;1;4;2;2;12;17;7;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;53
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;54
37;1;1;4;2;2;6;13;4;7;;;;;;;;;;;;;;;;;;;;;;;;17;8;;;;;;;;;;;;;;20090209;55
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;56
37;1;1;4;2;2;6;7;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;57
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;58
37;1;1;4;2;2;12;21;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;59
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;60
37;1;1;4;2;3;11;21;11;21;5;13;;;;;;;;;;;;;;;;;;;;;;18;24;17;;;;;;;;;;;;;20090209;61
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;62
37;1;1;4;2;1;11;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;63
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;64
37;1;1;4;2;2;7;14;10;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;65
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;66
37;1;1;4;2;1;13;18;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;20090209;67
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;68
37;1;1;4;2;2;11;20;7;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;69
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;70
37;1;1;4;2;3;10;18;10;15;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;71
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;72
37;1;1;4;2;2;7;14;7;13;;;;;;;;;;;;;;;;;;;;;;;;18;16,5;;;;;;;;;;;;;;20090209;73
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;74
37;1;1;4;2;4;17;20;10;15;5;8;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;75
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;76
37;1;1;4;2;4;13;20;10;23;6;8;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;77
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;78
37;1;1;4;2;3;7;13;5;13;5;7;;;;;;;;;;;;;;;;;;;;;;18;16;6;;;;;;;;;;;;;20090209;79
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;80
37;1;1;4;2;3;12;23;12;20;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;81
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;82
37;1;1;4;2;2;13;22;11;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;83
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;84
37;1;1;4;2;2;12;17;9;15;;;;;;;;;;;;;;;;;;;;;;;;31;19;;;;;;;;;;;;;;20090209;85
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;86
37;1;1;4;2;2;10;16;11;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;87
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;88
37;1;1;4;2;2;7;13;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;89
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;90
37;1;1;4;2;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;20090209;91
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;92
37;1;1;4;2;1;12;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;93
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;94
37;1;1;4;2;4;5;8;4;8;5;9;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;95
37;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;96
37;1;1;5;2;2;12;16;10;18;;;;;;;;;;;;;;;;;;;;;;;;23;26;;;;;;;;;;;;;;20090209;49
37;1;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;50
37;1;1;5;2;2;12;18;8;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;51
37;1;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;52
37;1;1;5;2;2;9;13;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;53
37;1;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;54
37;1;1;5;2;1;13;20;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;;;;;;;;;;;;20090209;55
37;1;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;56
37;1;1;5;2;1;14;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;57
37;1;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;58
37;1;1;5;2;1;9;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20090209;59
